时间,组件温度(℃),温度(°C),气压(hPa),湿度(%),总辐射(W/m2),直射辐射(W/m2),散射辐射(W/m2),实际发电功率(mw)
2019/10/12 7:30,9.13334,12.429,934.952,43.816,0,0,0,0
2019/10/12 7:45,8.53333,12.094,935.075,45.123,0,0,0,0
2019/10/12 8:00,8.90333,12.694,935.118,44.15,0,0,0,0.284467
2019/10/12 8:15,9.14001,12.034,935.153,46.215,6.8,4.08333,6.36667,1.597733
2019/10/12 8:30,10.3933,11.887,935.308,46.649,36.0667,29.7,31.8333,3.599867
2019/10/12 8:45,12.405,11.726,935.424,47.365,66.6667,50.9167,56.1,6.308
2019/10/12 9:00,14.8367,12.342,935.568,45.694,101.283,75.35,82.4,9.485734
2019/10/12 9:15,18.025,13.305,935.768,43.263,141.7,104.283,110.933,12.7778
2019/10/12 9:30,22.06,13.406,935.886,43.3,182.4,133.517,137.35,15.996067
2019/10/12 9:45,25.1233,15.012,936.099,38.85,229.683,167.4,166.233,19.205534
2019/10/12 10:00,29.9433,15.714,936.18,37.507,270.5,198.25,187.8,22.350334
2019/10/12 10:15,32.5517,16.708,936.225,36.124,316.6,233.533,210.65,24.654068
2019/10/12 10:30,34.655,17.988,936.285,34.179,361.05,268.2,230.017,28.016869
2019/10/12 10:45,36.4867,18.342,936.297,34.061,408.1,307.033,248.167,28.977335
2019/10/12 11:00,37.6983,17.879,936.299,34.856,433.6,330.2,251.9,31.011736
2019/10/12 11:15,39.625,18.648,936.268,33.324,449.517,345.233,249.983,32.814533
2019/10/12 11:30,43.0983,18.105,936.16,34.5,501.017,389.2,266.233,34.4734
2019/10/12 11:45,43.745,18.492,936.085,33.566,523.433,406.917,268.683,36.782
2019/10/12 12:00,44.07,18.754,935.961,33.158,565.9,442.567,280.017,34.948467
2019/10/12 12:15,45.03,18.823,935.87,33.133,592.133,466.533,282.883,38.4086
2019/10/12 12:30,51.165,19.444,935.76,32.146,582.2,456.167,273.167,34.9718
2019/10/12 12:45,49.85,19.324,935.677,32.276,577,459.6,261.017,35.021603
2019/10/12 13:00,48.7483,19.519,935.458,32.146,569.167,458.017,250.8,34.870003
2019/10/12 13:15,49.3483,19.211,935.314,32.669,560.283,450.533,244.533,37.977867
2019/10/12 13:30,52.5383,19.816,935.144,31.446,598.65,478.2,262.367,37.769936
2019/10/12 13:45,51.8484,19.821,935.025,31.32,574.167,456.3,253.717,33.882336
2019/10/12 14:00,48.985,19.96,934.795,30.878,579.033,462.817,256.05,39.442734
2019/10/12 14:15,42.2917,20.332,934.525,29.888,640.467,503.283,292.283,35.362534
2019/10/12 14:30,46.1733,20.769,934.35,28.956,520.217,410.517,240.417,34.514603
2019/10/12 14:45,44.01,20.748,934.2,29.029,571.75,453.35,269.05,34.736736
2019/10/12 15:00,50.0683,21.918,933.931,26.995,586.05,463.417,283.8,30.333601
2019/10/12 15:15,46.115,22.173,933.774,26.165,482.9,382.05,241.317,20.6184
2019/10/12 15:30,36.6517,22.135,933.698,25.835,218.933,170.933,114.533,15.899934
2019/10/12 15:45,35.4883,21.519,933.62,26.883,445.283,345.6,242.417,24.963135
2019/10/12 16:00,39.3467,21.322,933.487,27.145,411.817,317.817,233.717,24.284668
2019/10/12 16:15,38.795,21.727,933.399,26.429,343,267.833,200.883,16.429934
2019/10/12 16:30,37.5883,21.676,933.401,26.016,334.217,263.317,203.567,17.911734
2019/10/12 16:45,33.62,21.359,933.362,26.344,274.75,208.183,178.117,22.6984
2019/10/12 17:00,34.895,20.603,933.401,27.715,323.967,241.433,220.1,20.702469
2019/10/12 17:15,37.575,20.392,933.403,28.028,266.9,199.2,189,15.237867
2019/10/12 17:30,35.3,20.383,933.438,27.906,144.317,110.733,105.817,12.957267
2019/10/12 17:45,31.875,20.551,933.391,27.343,178.467,135.167,137.017,11.414401
2019/10/12 18:00,30.4,20.642,933.338,27.163,140.283,109.5,111.417,7.256334
2019/10/12 18:15,28.1033,20.603,933.435,27.119,85.1667,69.9167,70.0833,3.803867
2019/10/12 18:30,24.9967,20.105,933.52,27.963,48.0833,42.8,40.85,2.1454
2019/10/12 18:45,23.215,19.944,933.505,27.91,22.45,25.2667,19.5667,0.684133
2019/10/12 19:00,21.4834,19.73,933.57,28.23,0,0,0,0
2019/10/12 19:15,20.445,19.504,933.622,28.614,0,0,0,0
2019/10/12 19:30,19.6583,19.504,933.721,28.638,0,0,0,0
2019/10/12 19:45,19.2833,18.924,933.84,29.727,0,0,0,0
2019/10/12 20:00,18.7717,19.274,933.983,29.007,0,0,0,0
2019/10/12 20:15,18.5483,19.141,934.155,28.567,0,0,0,0
2019/10/12 20:30,18.0883,18.889,934.297,28.805,0,0,0,0
2019/10/12 20:45,18.1317,17.508,934.448,31.023,0,0,0,0
2019/10/12 21:00,17.2817,16.76,934.583,29.255,0,0,0,0
2019/10/12 21:15,16.055,17.066,934.666,24.722,0,0,0,0
2019/10/12 21:30,15.4583,16.322,934.777,23.93,0,0,0,0
2019/10/12 21:45,15.7283,16.287,934.925,24.272,0,0,0,0
2019/10/12 22:00,15.8883,16.655,935.015,22.281,0,0,0,0
2019/10/12 22:15,16.08,16.449,935.094,22.346,0,0,0,0
2019/10/12 22:30,16.9483,16.333,935.304,22.529,0,0,0,0
2019/10/12 22:45,17.355,16.178,935.386,22.728,0,0,0,0
2019/10/12 23:00,17.305,15.92,935.408,23.001,0,0,0,0
2019/10/12 23:15,17.15,15.76,935.453,23.206,0,0,0,0
2019/10/12 23:30,17.1183,15.586,935.604,23.424,0,0,0,0
2019/10/12 23:45,17.3067,15.501,935.668,23.636,0,0,0,0
2019/10/13 0:00,17.1433,15.455,935.74,23.841,0,0,0,0
2019/10/13 0:15,17.0983,15.428,935.68,23.804,0,0,0,0
2019/10/13 0:30,17.1,15.57,935.688,23.428,0,0,0,0
2019/10/13 0:45,17.2,15.553,935.669,23.524,0,0,0,0
2019/10/13 1:00,17.195,15.725,935.723,23.229,0,0,0,0
2019/10/13 1:15,17.3,16.04,935.73,22.704,0,0,0,0
2019/10/13 1:30,17.4067,16.013,935.647,22.956,0,0,0,0
2019/10/13 1:45,17.6467,16.095,935.585,22.598,0,0,0,0
2019/10/13 2:00,17.8917,15.942,935.713,23.69,0,0,0,0
2019/10/13 2:15,14.0633,15.876,935.97,24.573,0,0,0,0
2019/10/13 2:30,16.1333,15.865,936.33,23.705,0,0,0,0
2019/10/13 2:45,16.755,16.189,936.565,22.71,0,0,0,0
2019/10/13 3:00,16.4,16.43,936.752,22.244,0,0,0,0
2019/10/13 3:15,16.625,16.414,936.802,23.381,0,0,0,0
2019/10/13 3:30,16.765,16.352,936.875,25.231,0,0,0,0
2019/10/13 3:45,16.3333,16.025,936.933,25.06,0,0,0,0
2019/10/13 4:00,16.3383,15.743,936.94,28.085,0,0,0,0
2019/10/13 4:15,15.9717,15.316,937.007,27.654,0,0,0,0
2019/10/13 4:30,15.6433,15.823,936.948,30.439,0,0,0,0
2019/10/13 4:45,16.7533,15.671,937.132,30.144,0,0,0,0
2019/10/13 5:00,16.18,15.691,937.387,27.42,0,0,0,0
2019/10/13 5:15,16.545,15.498,937.598,30.584,0,0,0,0
2019/10/13 5:30,16.025,15.285,937.71,32.746,0,0,0,0
2019/10/13 5:45,14.6733,15.488,937.698,31.41,0,0,0,0
2019/10/13 6:00,15.4133,15.382,937.73,30.236,0,0,0,0
2019/10/13 6:15,15.7483,15.114,937.856,31.332,0,0,0,0
2019/10/13 6:30,15.8,14.876,938.148,32.474,0,0,0,0
2019/10/13 6:45,15.6,14.818,938.478,32.926,0,0,0,0
2019/10/13 7:00,15.3283,14.853,938.631,32.067,0,0,0,0
2019/10/13 7:15,15.0633,14.766,938.922,31.635,0,0,0,0
2019/10/13 7:30,15.5383,14.842,938.951,30.161,0,0,0,0
2019/10/13 7:45,15.5167,14.756,938.923,30.061,0,0,0,0
2019/10/13 8:00,15.9567,14.558,938.824,30.763,0,0,0,0
2019/10/13 8:15,16.2083,14.568,939.05,28.663,0,0,0,0.258867
2019/10/13 8:30,16.5,14.446,939.524,28.402,16.8167,18.2667,14.8167,0.714467
2019/10/13 8:45,16.8,13.744,939.757,30.75,23,22.9833,18.4667,2.022067
2019/10/13 9:00,17.2517,13.096,939.958,29.115,53.45,48.5833,42.1167,3.353267
2019/10/13 9:15,17.5933,13.268,940.016,28.392,84.3667,72.8333,63.95,3.183133
2019/10/13 9:30,17.6,13.42,939.808,27.841,69.65,57,50.9833,3.6388
2019/10/13 9:45,17.6767,13.511,939.753,31.975,80.3,59.4333,58.1,6.121534
2019/10/13 10:00,18.555,13.496,939.98,33.538,130.8,97.1833,90.7,14.976267
2019/10/13 10:15,21.71,13.624,940.105,33.857,219.467,164.533,145.533,11.535734
2019/10/13 10:30,20.9267,13.801,940.186,35.092,176.083,135.35,111.017,11.360734
2019/10/13 10:45,24.6633,13.802,940.223,30.913,429.367,333.2,257.967,21.060333
2019/10/13 11:00,29.985,14.364,940.118,28.134,522.367,409.467,299.383,18.557335
2019/10/13 11:15,31.2267,14.713,940.048,31.023,600.8,478.65,327.217,28.793869
2019/10/13 11:30,30.0767,14.535,939.88,32.62,570.3,449.817,301.383,39.74567
2019/10/13 11:45,28.1983,15.197,939.867,26.97,400.267,299.95,213.133,33.1938
2019/10/13 12:00,27.3233,15.358,939.762,25.678,449.583,341.017,230.2,36.367603
2019/10/13 12:15,31.6417,15.559,939.775,23.355,627.433,480.767,310.133,42.04347
2019/10/13 12:30,30.1417,16.474,939.823,21.483,602.867,470.917,285.95,34.9676
2019/10/13 12:45,33.9217,17.239,939.867,20.696,769.383,610.15,352.567,37.27227
2019/10/13 13:00,32.33,17.616,939.802,19.75,707.3,551.767,325.25,35.0228
2019/10/13 13:15,30.1833,17.647,939.602,22.488,667.617,519.467,304.967,33.241802
2019/10/13 13:30,30.025,17.656,939.445,23.715,654.817,512.15,296.55,32.206135
2019/10/13 13:45,30.155,17.694,939.485,23.583,650.1,509.433,294.55,29.912134
2019/10/13 14:00,29.945,17.983,939.148,22.514,648.533,510.583,294.183,28.292667
2019/10/13 14:15,30.0583,18.385,939.027,20.228,630.083,497.333,288.667,30.740202
2019/10/13 14:30,29.4767,18.394,938.983,19.355,609.267,483.533,282.5,30.944468
2019/10/13 14:45,28.7017,18.286,938.76,19.076,585.667,466.15,277.033,30.935467
2019/10/13 15:00,28.9417,18.051,938.701,18.889,577.267,458.733,280.883,31.366337
2019/10/13 15:15,28.5417,18.178,938.63,18.661,559.25,446.517,279.567,24.505335
2019/10/13 15:30,24.2917,17.986,938.493,18.954,249.017,188.967,134.2,18.412666
2019/10/13 15:45,25.0633,18.148,938.554,18.976,394.95,310.55,214.533,16.6336
2019/10/13 16:00,23.0817,18.117,938.678,18.938,206.75,158.367,118.667,19.622066
2019/10/13 16:15,26.905,18.234,938.711,18.781,435.5,336.267,258.967,27.619202
2019/10/13 16:30,25.565,18.154,938.742,18.557,378.933,288.95,236.217,24.199068
2019/10/13 16:45,25.255,18.056,938.91,18.84,326.017,244.467,213.333,17.059668
2019/10/13 17:00,24.4,17.903,938.942,18.966,295.5,216.967,203.533,20.417133
2019/10/13 17:15,24.0017,17.731,939.193,18.981,268.633,196.083,192.55,18.154202
2019/10/13 17:30,23.6667,17.795,939.242,20.411,240.583,177.767,178.983,16.150734
2019/10/13 17:45,23.1017,17.503,939.158,21.07,226.417,172.433,174.183,11.825467
2019/10/13 18:00,22.0033,17.114,939.347,21.841,156.6,118.533,125.783,8.013667
2019/10/13 18:15,20.95,16.732,939.247,22.946,110.583,86.05,92.1833,4.601067
2019/10/13 18:30,19.9033,16.357,939.536,23.65,63.8,52.5,54.85,2.192733
2019/10/13 18:45,19.1017,15.842,939.555,24.871,32.9,30.4,29.7167,0.622467
2019/10/13 19:00,18.44,15.453,939.707,25.416,0,0,0,0
2019/10/13 19:15,18.0433,15.01,939.846,27.347,0,0,0,0
2019/10/13 19:30,17.7517,14.616,940.085,28.25,0,0,0,0
2019/10/13 19:45,17.5217,14.207,940.423,28.59,0,0,0,0
2019/10/13 20:00,17.3367,13.799,940.742,29.768,0,0,0,0
2019/10/13 20:15,17.2,13.447,941.005,30.293,0,0,0,0
2019/10/13 20:30,17.1,13.124,941.248,31.511,0,0,0,0
2019/10/13 20:45,16.8517,12.848,941.652,33.639,0,0,0,0
2019/10/13 21:00,16.5417,12.512,941.9,34.828,0,0,0,0
2019/10/13 21:15,16.2322,12.429,941.995,36.816,0,0,0,0
2019/10/13 21:30,16.0167,12.081,942.145,38.036,0,0,0,0
2019/10/13 21:45,15.705,11.738,942.213,39.511,0,0,0,0
2019/10/13 22:00,15.6,11.555,942.474,41.723,0,0,0,0
2019/10/13 22:15,15.6,11.252,942.607,43.255,0,0,0,0
2019/10/13 22:30,15.2967,10.907,942.777,44.069,0,0,0,0
2019/10/13 22:45,14.9333,10.627,942.887,44.404,0,0,0,0
2019/10/13 23:00,14.6683,10.474,943.01,45.125,0,0,0,0
2019/10/13 23:15,14.3533,10.072,943.16,46.344,0,0,0,0
2019/10/13 23:30,14.0283,9.713,943.329,45.731,0,0,0,0
2019/10/13 23:45,13.7233,9.404,943.411,44.897,0,0,0,0
2019/10/14 0:00,13.3633,9.197,943.605,45.589,0,0,0,0
2019/10/14 0:15,13.0733,9.028,943.578,45.09,0,0,0,0
2019/10/14 0:30,12.8133,8.932,943.62,46.107,0,0,0,0
2019/10/14 0:45,12.5667,8.937,943.573,48.35,0,0,0,0
2019/10/14 1:00,12.2933,8.437,943.742,46.84,0,0,0,0
2019/10/14 1:15,12.0683,8.282,943.552,47.599,0,0,0,0
2019/10/14 1:30,11.89,8.205,943.592,47.959,0,0,0,0
2019/10/14 1:45,11.6483,8.094,943.738,48.758,0,0,0,0
2019/10/14 2:00,11.3133,7.954,943.675,49.617,0,0,0,0
2019/10/14 2:15,11.1383,7.95,943.707,48.03,0,0,0,0
2019/10/14 2:30,10.8633,7.74,943.609,47.304,0,0,0,0
2019/10/14 2:45,10.8,7.674,943.638,48.14,0,0,0,0
2019/10/14 3:00,10.8,7.57,943.558,49.572,0,0,0,0
2019/10/14 3:15,10.79,7.474,943.415,49.279,0,0,0,0
2019/10/14 3:30,10.605,7.27,943.457,50.266,0,0,0,0
2019/10/14 3:45,10.3717,7.206,943.437,51.116,0,0,0,0
2019/10/14 4:00,10.2517,7.187,943.408,52.563,0,0,0,0
2019/10/14 4:15,10.2,7.047,943.517,53.003,0,0,0,0
2019/10/14 4:30,10.1683,6.931,943.58,53.165,0,0,0,0
2019/10/14 4:45,10.01,6.919,943.558,55.285,0,0,0,0
2019/10/14 5:00,10.0217,6.79,943.478,56.402,0,0,0,0
2019/10/14 5:15,9.97834,6.445,943.558,58.16,0,0,0,0
2019/10/14 5:30,9.85167,6.253,943.572,59.979,0,0,0,0
2019/10/14 5:45,9.895,6.432,943.554,60.758,0,0,0,0
2019/10/14 6:00,9.68667,6.576,943.758,59.906,0,0,0,0
2019/10/14 6:15,9.54667,6.418,943.71,59.713,0,0,0,0
2019/10/14 6:30,9.34333,6.243,943.805,59.192,0,0,0,0
2019/10/14 6:45,9.31333,5.799,943.807,56.978,0,0,0,0
2019/10/14 7:00,9.11334,5.619,943.982,54.459,0,0,0,0
2019/10/14 7:15,8.85833,5.962,944.04,54.042,0,0,0,0
2019/10/14 7:30,8.50333,5.982,944.089,53.798,0,0,0,0
2019/10/14 7:45,8.58334,5.619,944.175,52.913,0,0,0,0
2019/10/14 8:00,8.59167,5.679,944.28,51.674,0,0,0,0.227267
2019/10/14 8:15,8.96667,5.45,944.415,52.15,2.51667,0,2.35,1.5288
2019/10/14 8:30,9.70333,5.406,944.419,52.073,33.4,27.3,29.5333,3.764867
2019/10/14 8:45,10.7817,5.65,944.547,51.762,65.55,48.1333,55.8,6.900934
2019/10/14 9:00,12.0733,5.945,944.768,48.223,104.033,73.5,85.8667,10.5858
2019/10/14 9:15,13.52,6.526,944.868,45.383,146.467,102.35,116.65,14.366534
2019/10/14 9:30,14.725,7.115,944.938,43.161,190.917,133.567,146.5,18.179134
2019/10/14 9:45,16.0567,8.344,945.048,40.744,237.133,166.317,175.05,21.882336
2019/10/14 10:00,17.5017,9.095,945.214,39.228,283.35,199.917,201.133,25.314468
2019/10/14 10:15,18.9783,9.88,945.309,38.573,327.483,233.783,222.683,28.541601
2019/10/14 10:30,20.81,10.451,945.37,36.862,372.15,267.867,243.133,31.5256
2019/10/14 10:45,21.95,10.904,945.383,34.659,415.05,300.55,260.317,34.098736
2019/10/14 11:00,23.461,11.425,945.4,32.899,455.763,331.915,275.136,36.452736
2019/10/14 11:15,24.6883,11.926,945.317,31.133,491,359.033,285.4,38.49867
2019/10/14 11:30,26.5833,12.466,945.222,29.593,528.883,389.633,295.917,40.458336
2019/10/14 11:45,27.4867,12.912,945.182,27.806,563.45,416.717,305.017,42.14227
2019/10/14 12:00,29.3983,13.42,945.095,26.492,593.133,440.683,311.4,43.428535
2019/10/14 12:15,30.8717,14.401,945,25.522,617.483,461.45,314.6,44.357937
2019/10/14 12:30,32.4433,14.923,945.007,25.149,638.317,479.483,317.167,45.169003
2019/10/14 12:45,32.7867,15.225,944.853,24.75,654.017,493.333,318.15,45.676003
2019/10/14 13:00,33.6983,15.645,944.749,25.644,662.917,502.533,316.1,45.9438
2019/10/14 13:15,33.8633,15.845,944.692,24.934,666.5,508.983,313.083,45.95507
2019/10/14 13:30,35.0133,16.209,944.525,23.19,667,513.167,309.933,45.891468
2019/10/14 13:45,34.0783,16.65,944.325,22.665,663.233,512.083,307.367,45.63327
2019/10/14 14:00,35.2017,16.615,944.092,22.934,658.7,513.4,305.217,45.33067
2019/10/14 14:15,36.395,16.84,943.878,23.153,647.3,508.883,300.267,44.836666
2019/10/14 14:30,35.655,16.923,943.66,23.166,630.767,499.117,296,44.264534
2019/10/14 14:45,34.415,17.34,943.403,22.148,615.217,488.533,294.383,43.484936
2019/10/14 15:00,35.2967,17.802,943.26,21.334,594.45,471.533,292.367,42.244804
2019/10/14 15:15,34.4083,17.606,943.047,21.662,571.633,452.433,290.283,40.886467
2019/10/14 15:30,33.635,18.066,942.938,20.264,545.267,427.417,288.4,39.350403
2019/10/14 15:45,32.8467,18.027,942.833,19.792,524.033,403.15,291.117,37.4336
2019/10/14 16:00,32.8067,18.072,942.78,19.754,500.8,375.7,293.533,35.355934
2019/10/14 16:15,31.825,18.026,942.743,19.353,467.483,344.117,287.467,33.179733
2019/10/14 16:30,30.5983,18.202,942.544,18.736,429.15,312.417,275.667,30.610067
2019/10/14 16:45,29.4767,18.084,942.463,18.549,385.317,278.133,257.917,27.892601
2019/10/14 17:00,28.5783,18.172,942.42,17.554,342.217,244,239.333,24.807402
2019/10/14 17:15,26.885,18.036,942.38,17.526,297.9,208.017,217.867,21.5734
2019/10/14 17:30,25.9617,17.665,942.268,17.514,250.633,172.817,190.95,18.0164
2019/10/14 17:45,24.765,17.453,942.265,17.084,203.033,138.217,160.883,14.223801
2019/10/14 18:00,23.1283,17.003,942.227,17.127,155.033,104.367,127.717,10.315134
2019/10/14 18:15,21.885,16.745,942.227,16.97,106.233,72.1333,90.3833,6.606067
2019/10/14 18:30,20.5567,16.332,942.31,16.714,63.5667,45.15,55.9167,3.149933
2019/10/14 18:45,19.1917,15.906,942.36,16.496,26.2333,22.1333,23.5,0.512333
2019/10/14 19:00,18.0933,15.495,942.453,16.39,0,0,0,0
2019/10/14 19:15,17.3167,15.084,942.508,16.82,0,0,0,0
2019/10/14 19:30,16.5983,14.713,942.727,16.606,0,0,0,0
2019/10/14 19:45,16.245,14.371,942.878,15.927,0,0,0,0
2019/10/14 20:00,15.86,13.972,942.987,15.79,0,0,0,0
2019/10/14 20:15,15.4683,13.594,943.175,15.77,0,0,0,0
2019/10/14 20:30,14.82,13.257,943.282,15.925,0,0,0,0
2019/10/14 20:45,14.6,12.893,943.315,16.315,0,0,0,0
2019/10/14 21:00,14.3817,12.694,943.363,17.186,0,0,0,0
2019/10/14 21:15,13.8583,12.556,943.485,17.833,0,0,0,0
2019/10/14 21:30,13.6133,12.469,943.568,18.517,0,0,0,0
2019/10/14 21:45,13.52,12.606,943.557,19.04,0,0,0,0
2019/10/14 22:00,13.3933,12.544,943.633,19.599,0,0,0,0
2019/10/14 22:15,12.9517,12.155,943.742,20.572,0,0,0,0
2019/10/14 22:30,12.86,12.298,943.657,22.069,0,0,0,0
2019/10/14 22:45,12.6433,11.53,943.733,24.48,0,0,0,0
2019/10/14 23:00,12.4133,11.512,943.725,25.456,0,0,0,0
2019/10/14 23:15,12.0683,10.933,943.605,27.149,0,0,0,0
2019/10/14 23:30,11.7717,10.433,943.58,28.362,0,0,0,0
2019/10/14 23:45,11.35,10.311,943.492,28.008,0,0,0,0
2019/10/15 0:00,11.335,9.826,943.47,28.443,0,0,0,0
2019/10/15 0:15,11.1083,8.939,943.61,28.7,0,0,0,0
2019/10/15 0:30,10.8233,7.984,943.53,27.145,0,0,0,0
2019/10/15 0:45,10.67,7.312,943.554,25.271,0,0,0,0
2019/10/15 1:00,10.1917,6.945,943.578,24.311,0,0,0,0
2019/10/15 1:15,9.99,6.728,943.515,24.299,0,0,0,0
2019/10/15 1:30,9.68167,6.739,943.484,23.489,0,0,0,0
2019/10/15 1:45,9.6,6.36,943.505,23.656,0,0,0,0
2019/10/15 2:00,9.20834,6.224,943.395,24.028,0,0,0,0
2019/10/15 2:15,8.73834,5.996,943.368,24.303,0,0,0,0
2019/10/15 2:30,8.605,5.726,943.373,24.616,0,0,0,0
2019/10/15 2:45,8.44833,5.522,943.294,25.904,0,0,0,0
2019/10/15 3:00,8.29999,5.35,943.251,26.295,0,0,0,0
2019/10/15 3:15,8.00333,4.915,943.203,27.558,0,0,0,0
2019/10/15 3:30,7.9,4.831,943.177,28.134,0,0,0,0
2019/10/15 3:45,7.755,4.939,943.053,27.574,0,0,0,0
2019/10/15 4:00,7.67667,4.381,942.829,28.596,0,0,0,0
2019/10/15 4:15,7.80166,3.788,942.7,29.631,0,0,0,0
2019/10/15 4:30,7.80166,3.741,942.598,30.004,0,0,0,0
2019/10/15 4:45,7.77,4.552,942.562,28.384,0,0,0,0
2019/10/15 5:00,7.43667,3.948,942.587,29.261,0,0,0,0
2019/10/15 5:15,7.54833,3.604,942.476,30.331,0,0,0,0
2019/10/15 5:30,7.5,2.874,942.448,31.953,0,0,0,0
2019/10/15 5:45,7.605,3.087,942.396,31.408,0,0,0,0
2019/10/15 6:00,7.23167,2.804,942.443,32.828,0,0,0,0
2019/10/15 6:15,7.1,2.495,942.361,33.339,0,0,0,0
2019/10/15 6:30,7.15167,2.397,942.403,34.256,0,0,0,0
2019/10/15 6:45,6.93666,2.466,942.435,35.47,0,0,0,0
2019/10/15 7:00,6.80833,3.127,942.36,33.54,0,0,0,0
2019/10/15 7:15,6.805,3.356,942.36,36.87,0,0,0,0
2019/10/15 7:30,6.61017,3.486,942.334,36.47,0,0,0,0
2019/10/15 7:45,6.52167,3.123,942.34,38.644,0,0,0,0
2019/10/15 8:00,6.9,3.469,942.31,36.702,0,0,0,0.171333
2019/10/15 8:15,7.17333,3.251,942.237,36.309,0,0,0,1.564733
2019/10/15 8:30,8.00667,3.272,942.296,35.979,32.05,26.7,28.3833,4.1266
2019/10/15 8:45,9.65667,2.984,942.441,37.869,65.9167,48.7833,56.3167,7.52
2019/10/15 9:00,11.7567,3.254,942.57,37.326,105.733,75.55,87.3667,11.243334
2019/10/15 9:15,13.9717,3.699,942.728,36.5,148.783,105.767,118.483,14.900334
2019/10/15 9:30,16.0883,4.529,942.901,36.052,191.667,136.117,147.133,18.4482
2019/10/15 9:45,18.2483,5.437,943.065,34.61,237.517,169.217,175.317,21.754133
2019/10/15 10:00,20.025,6.636,943.065,33.346,281.783,201.55,199.8,24.884134
2019/10/15 10:15,22.2717,7.426,943.162,32.211,323.183,233.833,219.55,27.889336
2019/10/15 10:30,25.6733,9.638,943.165,28.166,366.833,267.867,239.033,30.7422
2019/10/15 10:45,26.9933,11.329,943.094,25.662,412.033,301.7,258.4,33.334335
2019/10/15 11:00,29.0333,10.246,943.04,28.285,450.183,331.167,271.5,35.47247
2019/10/15 11:15,31.5267,10.905,942.98,27.408,487.8,360.833,283.017,37.221203
2019/10/15 11:30,34.4933,11.664,942.908,26.498,521.217,387.75,291.467,38.777
2019/10/15 11:45,37.6933,12.285,942.8,25.367,552.7,413.467,298.65,39.81327
2019/10/15 12:00,39.9333,13.285,942.701,23.841,579.217,436.017,302.833,40.887733
2019/10/15 12:15,42.8983,14.117,942.565,22.944,605.217,460.483,305.367,41.820736
2019/10/15 12:30,44.36,14.827,942.465,22.657,628.233,484.783,306.35,42.550068
2019/10/15 12:45,46.6933,16.002,942.343,21.353,639.65,497.667,303.933,43.217533
2019/10/15 13:00,46.385,16.788,942.205,20.441,647.933,505.35,302.883,43.32627
2019/10/15 13:15,48.4917,17.285,941.963,20.044,648.883,509.05,298.883,42.833138
2019/10/15 13:30,48.56,17.952,941.73,19.31,646.783,509.45,295.433,42.828136
2019/10/15 13:45,41.0583,17.811,941.532,19.46,651.433,510.383,300.267,42.903736
2019/10/15 14:00,46.245,18.036,941.369,19.129,640.717,507.117,294.283,42.594936
2019/10/15 14:15,47.8617,18.064,941.201,19.34,622.567,495.067,288.25,41.977
2019/10/15 14:30,46.8833,18.346,941.044,18.895,614.7,491.5,288.117,40.868603
2019/10/15 14:45,50.1967,18.586,940.844,18.557,577.317,465.967,274.317,40.1516
2019/10/15 15:00,45.1417,18.258,940.69,19.133,576.183,461.583,283.15,38.62027
2019/10/15 15:15,47.8117,18.683,940.568,18.553,527.933,424.417,266.567,36.87867
2019/10/15 15:30,44.185,18.58,940.381,18.805,511.017,405,270.333,36.001602
2019/10/15 15:45,41.2233,18.572,940.272,18.128,501.883,390.317,279,33.213467
2019/10/15 16:00,40.3817,18.686,940.068,17.825,456.5,346.85,267.217,31.437136
2019/10/15 16:15,37.7717,18.706,940.06,18.226,425.633,320.25,260.35,30.6224
2019/10/15 16:30,39.2183,18.673,939.995,18.474,400.317,298.7,255.833,28.683134
2019/10/15 16:45,36.6017,18.931,939.97,17.959,363.433,267.8,242.583,25.202667
2019/10/15 17:00,33.4633,18.559,939.998,18.742,313.05,226.433,218.917,22.519468
2019/10/15 17:15,31.96,18.556,939.951,18.807,274.583,196.433,200.6,19.933933
2019/10/15 17:30,30.5917,18.345,939.873,19.387,230.033,162.833,174.867,16.1684
2019/10/15 17:45,28.8983,18.226,939.885,19.638,182.183,129.85,143.667,12.623934
2019/10/15 18:00,26.5183,17.952,939.963,20.303,136.683,96.7833,112.15,8.968534
2019/10/15 18:15,23.915,17.759,939.905,20.732,93.05,68,79.1167,5.323334
2019/10/15 18:30,21.6883,17.39,939.952,20.952,49.3,39.15,43.0833,2.040933
2019/10/15 18:45,19.485,16.98,939.992,21.485,7.9,13.1833,7.33333,0.191267
2019/10/15 19:00,17.7467,16.552,940.065,22.071,0,0,0,0
2019/10/15 19:15,16.58,16.114,940.087,22.651,0,0,0,0
2019/10/15 19:30,15.7233,15.723,940.312,23.253,0,0,0,0
2019/10/15 19:45,15.2067,15.48,940.431,23.607,0,0,0,0
2019/10/15 20:00,14.5333,15.129,940.518,23.989,0,0,0,0
2019/10/15 20:15,14.185,15.295,940.633,23.44,0,0,0,0
2019/10/15 20:30,13.6383,15.537,940.62,22.905,0,0,0,0
2019/10/15 20:45,12.9933,14.41,940.656,24.588,0,0,0,0
2019/10/15 21:00,12.5217,14.014,940.562,25.253,0,0,0,0
2019/10/15 21:15,12.0433,12.704,940.555,27.452,0,0,0,0
2019/10/15 21:30,11.845,13.849,940.533,25.634,0,0,0,0
2019/10/15 21:45,11.1717,13.779,940.45,25.813,0,0,0,0
